state,city,common_name,count
California,Huntington Beach,Afghan pine,635
California,Huntington Beach,African sumac,352
California,Huntington Beach,African tulip tree,35
California,Huntington Beach,Aleppo pine,318
California,Huntington Beach,Almond,1
California,Huntington Beach,American elm,7
California,Huntington Beach,American linden,14
California,Huntington Beach,American sweetgum,170
California,Huntington Beach,Apricot,4
California,Huntington Beach,Arapaho crape myrtle,1
California,Huntington Beach,Aristocrat crape myrtle,1
California,Huntington Beach,Aristocrat pear,206
California,Huntington Beach,Arizona ash,21
California,Huntington Beach,Arroyo willow,143
California,Huntington Beach,Ash gum,2
California,Huntington Beach,Athel tree,22
California,Huntington Beach,Atlas cedar,4
California,Huntington Beach,Australian flame tree,26
California,Huntington Beach,Australian tea tree,5
California,Huntington Beach,Australian tree fern,7
California,Huntington Beach,Australian willow,893
California,Huntington Beach,Autumn gold ginkgo,1
California,Huntington Beach,Avocado,10
California,Huntington Beach,Bald cypress,1
California,Huntington Beach,Bamboo palm,1
California,Huntington Beach,Bigleaf maple,1
California,Huntington Beach,Birch species,1
California,Huntington Beach,Bird of paradise,5
California,Huntington Beach,Bird of paradise bush,1
California,Huntington Beach,Black acacia,18
California,Huntington Beach,Black locust,3
California,Huntington Beach,Black willow,180
California,Huntington Beach,Blanchard magnolia,2
California,Huntington Beach,Blue gum,294
California,Huntington Beach,Bottle tree,51
California,Huntington Beach,Box elder,29
California,Huntington Beach,Brazilian butterfly tree,1
California,Huntington Beach,Brazilian pepper,1121
California,Huntington Beach,Brazilian sky flower,14
California,Huntington Beach,Brisbane box,1453
California,Huntington Beach,Bronze loquat,17
California,Huntington Beach,Brush cherry,55
California,Huntington Beach,Bushy yate,67
California,Huntington Beach,Cajeput tree,232
California,Huntington Beach,Calabrian pine,140
California,Huntington Beach,California bay,1
California,Huntington Beach,California black oak,1
California,Huntington Beach,California buckeye,1
California,Huntington Beach,California fan palm,30
California,Huntington Beach,California juniper,4
California,Huntington Beach,California pepper,380
California,Huntington Beach,California privet,7
California,Huntington Beach,California sycamore,516
California,Huntington Beach,Camphor tree,304
California,Huntington Beach,Canary island date palm,328
California,Huntington Beach,Canary island pine,1352
California,Huntington Beach,Canyon live oak,2
California,Huntington Beach,Cape chestnut,2
California,Huntington Beach,Cape pittosporum,2
California,Huntington Beach,Carob,23
California,Huntington Beach,Carolina laurel cherry,19
California,Huntington Beach,Carolina poplar,41
California,Huntington Beach,Carrotwood,1431
California,Huntington Beach,Castor bean,3
California,Huntington Beach,Catalina cherry,26
California,Huntington Beach,Chaste tree,11
California,Huntington Beach,Chilean wine palm,7
California,Huntington Beach,China doll,1
California,Huntington Beach,Chinaberry,9
California,Huntington Beach,Chinese elm,82
California,Huntington Beach,Chinese flame tree,168
California,Huntington Beach,Chinese fountain palm,3
California,Huntington Beach,Chinese fringe tree,589
California,Huntington Beach,Chinese hackberry,22
California,Huntington Beach,Chinese hibiscus,1
California,Huntington Beach,Chinese pistache,67
California,Huntington Beach,Chinese tallow tree,42
California,Huntington Beach,Chitalpa,197
California,Huntington Beach,Citrus,3
California,Huntington Beach,Cliff date palm,6
California,Huntington Beach,Clustered fishtail palm,1
California,Huntington Beach,Coast live oak,212
California,Huntington Beach,Coast redwood,70
California,Huntington Beach,Columbia plane,94
California,Huntington Beach,Coral gum,6
California,Huntington Beach,Cork oak,5
California,Huntington Beach,Corkscrew willow,1
California,Huntington Beach,Crape myrtle,3813
California,Huntington Beach,Date palm,73
California,Huntington Beach,Dawn redwood,47
California,Huntington Beach,Dead tree,10
California,Huntington Beach,Deodar cedar,83
California,Huntington Beach,Desert gum,81
California,Huntington Beach,Desert willow,11
California,Huntington Beach,Dracaena,2
California,Huntington Beach,Dragon tree,2
California,Huntington Beach,Dwarf blue gum,5
California,Huntington Beach,Eastern redbud,1464
California,Huntington Beach,Edible apple,1
California,Huntington Beach,Edible fig,4
California,Huntington Beach,Edible loquat,9
California,Huntington Beach,Elderberry,28
California,Huntington Beach,Engelmann oak,21
California,Huntington Beach,English holly,1
California,Huntington Beach,Eucalyptus,3
California,Huntington Beach,Eugenia,4
California,Huntington Beach,European white birch,7
California,Huntington Beach,Evergreen pear,730
California,Huntington Beach,Fern pine,126
California,Huntington Beach,Firewheel tree,261
California,Huntington Beach,Fishtail wine palm,102
California,Huntington Beach,Flaxleaf paperbark,2
California,Huntington Beach,Floss tree silk,92
California,Huntington Beach,Flowering cherry,1
California,Huntington Beach,Flowering gum fruit red lg.,96
California,Huntington Beach,Flowering pear,7
California,Huntington Beach,Flowery senna,12
California,Huntington Beach,Forest pansy redbud,34
California,Huntington Beach,Forest red gum,1
California,Huntington Beach,Foxtail palm,16
California,Huntington Beach,Frangipani,9
California,Huntington Beach,Frasers photinia,182
California,Huntington Beach,Fremont cottonwood,48
California,Huntington Beach,Giant bird of paradise,16
California,Huntington Beach,Giant sequoia,5
California,Huntington Beach,Gleditsia honey locust,11
California,Huntington Beach,Glossy privet,31
California,Huntington Beach,Gold medallion tree,13
California,Huntington Beach,Golden shower tree,1
California,Huntington Beach,Golden trumpet tree,92
California,Huntington Beach,Goldenrain tree,15
California,Huntington Beach,Green purple plum,2
California,Huntington Beach,Guadalupe palm,14
California,Huntington Beach,Guava,7
California,Huntington Beach,Himalayan pittosporum,2
California,Huntington Beach,Holly,1
California,Huntington Beach,Holly oak,201
California,Huntington Beach,Hollyleaf cherry,1
California,Huntington Beach,Hollywood juniper,117
California,Huntington Beach,Honey locust,3
California,Huntington Beach,Hong kong orchid tree,6
California,Huntington Beach,Incense cedar,4
California,Huntington Beach,Indian hawthorne,218
California,Huntington Beach,Indian laurel fig,141
California,Huntington Beach,Italian alder,10
California,Huntington Beach,Italian cypress,55
California,Huntington Beach,Italian stone pine,94
California,Huntington Beach,Jacaranda,199
California,Huntington Beach,Japanese black pine,57
California,Huntington Beach,Japanese cedar,1
California,Huntington Beach,Japanese flowering cherry,47
California,Huntington Beach,Japanese maple,1
California,Huntington Beach,Japanese pagoda tree,30
California,Huntington Beach,Japanese privet,15
California,Huntington Beach,Java plum,1
California,Huntington Beach,Jerusalem thorn,67
California,Huntington Beach,Kaffir plum,12
California,Huntington Beach,Kaffirboom coral tree,44
California,Huntington Beach,King palm,1665
California,Huntington Beach,Laurel sumac,1
California,Huntington Beach,Lavender trumpet tree,4
California,Huntington Beach,Leaf catalina ironwood fern,2
California,Huntington Beach,Leaf photinia red,4
California,Huntington Beach,Leaf plum purple,380
California,Huntington Beach,Leafed snailseed laurel,4
California,Huntington Beach,Lemon,8
California,Huntington Beach,Lemon bottlebrush,1161
California,Huntington Beach,Leyland cypress,9
California,Huntington Beach,Lime tree,3
California,Huntington Beach,Little gem magnolia,71
California,Huntington Beach,Lombardy poplar,15
California,Huntington Beach,London plane,480
California,Huntington Beach,Longleaf pine,1
California,Huntington Beach,Magnolia,1
California,Huntington Beach,Magnolia species,1
California,Huntington Beach,Maidenhair tree,76
California,Huntington Beach,Majesty palm,12
California,Huntington Beach,Malus species,2
California,Huntington Beach,Manna gum,32
California,Huntington Beach,Maple,1
California,Huntington Beach,Maple autumn blaze,22
California,Huntington Beach,Maple red x silver,11
California,Huntington Beach,Marina arbutus,24
California,Huntington Beach,Markhamia,1
California,Huntington Beach,Mayten tree,4
California,Huntington Beach,Mediterranean fan palm,157
California,Huntington Beach,Mesquite,1
California,Huntington Beach,Mexican blue palm,4
California,Huntington Beach,Mexican fan palm,4037
California,Huntington Beach,Mexican sycamore,4
California,Huntington Beach,Mindanao gum,1
California,Huntington Beach,Mock orange,8
California,Huntington Beach,Modesto ash,13
California,Huntington Beach,Monterey cypress,11
California,Huntington Beach,Monterey pine,8
California,Huntington Beach,Moreton bay fig,75
California,Huntington Beach,Muskogee crape myrtle,34
California,Huntington Beach,Myoporum,111
California,Huntington Beach,Naked coral tree,9
California,Huntington Beach,Narrow leaf ash,1
California,Huntington Beach,Natchez crape myrtle,34
California,Huntington Beach,New zealand christmas tree,936
California,Huntington Beach,Nichols willow leafed peppermint,46
California,Huntington Beach,No replant,6
California,Huntington Beach,Norfolk island pine,21
California,Huntington Beach,Northern hackberry,18
California,Huntington Beach,Nuttalls scrub oak,1
California,Huntington Beach,Oak,1
California,Huntington Beach,Oak drooping she,14
California,Huntington Beach,Oak river she,30
California,Huntington Beach,Oklahoma redbud,3
California,Huntington Beach,Oleander,27
California,Huntington Beach,Olive,96
California,Huntington Beach,Orange,11
California,Huntington Beach,Ornamental pear,1027
California,Huntington Beach,Other tree,31
California,Huntington Beach,Paradise palm,16
California,Huntington Beach,Peach,24
California,Huntington Beach,Pecan,1
California,Huntington Beach,Peppermint tree,85
California,Huntington Beach,Pindo palm,9
California,Huntington Beach,Pine,9
California,Huntington Beach,Pineapple guava,3
California,Huntington Beach,Pink crape myrtle,2
California,Huntington Beach,Pink dawn chitalpa,15
California,Huntington Beach,Pink flame tree,5
California,Huntington Beach,Pink melaleuca,13
California,Huntington Beach,Pink trumpet tree,78
California,Huntington Beach,Plum,6
California,Huntington Beach,Plum krauters vesuvius,4
California,Huntington Beach,Pomegranate,6
California,Huntington Beach,Ponytail palm,2
California,Huntington Beach,Prickly melaleuca,15
California,Huntington Beach,Primrose tree,6
California,Huntington Beach,Purple acacia,1
California,Huntington Beach,Purple crape myrtle,2
California,Huntington Beach,Purple orchid tree,22
California,Huntington Beach,Pygmy date palm,436
California,Huntington Beach,Queen palm,4681
California,Huntington Beach,Queensland pittosporum,2
California,Huntington Beach,Raywood ash,4
California,Huntington Beach,Red clusterberry,1
California,Huntington Beach,Red crape myrtle,5
California,Huntington Beach,Red flowering gum,230
California,Huntington Beach,Red flowering redbud,1
California,Huntington Beach,Red gum,2574
California,Huntington Beach,Red ironbark,281
California,Huntington Beach,Red maple,1
California,Huntington Beach,Red mulberry,1
California,Huntington Beach,Red oak,1
California,Huntington Beach,River wattle,11
California,Huntington Beach,Rubber tree,4
California,Huntington Beach,Rusty leaf fig,35
California,Huntington Beach,Sago palm,23
California,Huntington Beach,San jose hesper palm,4
California,Huntington Beach,Saucer magnolia,4
California,Huntington Beach,Sawtooth zelkova,15
California,Huntington Beach,Scented gum lemon,215
California,Huntington Beach,Scrub oak,13
California,Huntington Beach,Senegal palm,11
California,Huntington Beach,Shamel ash,243
California,Huntington Beach,Sharon of rose,2
California,Huntington Beach,Shell macadamia smooth,2
California,Huntington Beach,Shoestring acacia,12
California,Huntington Beach,Shrubby yew pine,1
California,Huntington Beach,Siberian elm,15
California,Huntington Beach,Silk oak,26
California,Huntington Beach,Silk tree,11
California,Huntington Beach,Silver dollar gum,196
California,Huntington Beach,Silver maple,10
California,Huntington Beach,Silver wattle,1
California,Huntington Beach,Smoothbark arizona cypress,1
California,Huntington Beach,So cal black walnut,1
California,Huntington Beach,Southern magnolia,299
California,Huntington Beach,Spanish dagger,21
California,Huntington Beach,Spotted gum,128
California,Huntington Beach,Star pine,16
California,Huntington Beach,Stone fruit,3
California,Huntington Beach,Strawberry tree,16
California,Huntington Beach,Stump,414
California,Huntington Beach,Sugar gum,93
California,Huntington Beach,Swamp mahogony,1
California,Huntington Beach,Sweet bay,17
California,Huntington Beach,Sweetshade,23
California,Huntington Beach,Sycamore,3
California,Huntington Beach,Sydney golden wattle,1
California,Huntington Beach,Tea tree,2
California,Huntington Beach,Tipu,187
California,Huntington Beach,Tomlinson ash,4
California,Huntington Beach,Torrey pine,134
California,Huntington Beach,Toyon,9
California,Huntington Beach,Tree of heaven,3
California,Huntington Beach,Tree site deleted,8
California,Huntington Beach,Tree site does not exist,2
California,Huntington Beach,Triangle palm,21
California,Huntington Beach,Trinidad flame bush,2
California,Huntington Beach,Tulip tree,1
California,Huntington Beach,Tupidanthus,8
California,Huntington Beach,Tuscarora crape myrtle,1
California,Huntington Beach,Unknown,1
California,Huntington Beach,Unsuitable site,156
California,Huntington Beach,Urbanite ash,1
California,Huntington Beach,Vacant site,9966
California,Huntington Beach,Valley oak,8
California,Huntington Beach,Victorian box,114
California,Huntington Beach,Walnut,1
California,Huntington Beach,Water gum,1094
California,Huntington Beach,Weeping acacia,89
California,Huntington Beach,Weeping bottlebrush,21
California,Huntington Beach,Weeping fig,82
California,Huntington Beach,Weeping indian laurel fig,9
California,Huntington Beach,Weeping willow,10
California,Huntington Beach,Western catalpa,3
California,Huntington Beach,Western redbud,197
California,Huntington Beach,White alder,353
California,Huntington Beach,White crape myrtle,3
California,Huntington Beach,White ironbark,4
California,Huntington Beach,White mulberry,83
California,Huntington Beach,White poplar,31
California,Huntington Beach,White sapote,1
California,Huntington Beach,Willow acacia,2
California,Huntington Beach,Willow pittosporum,4
California,Huntington Beach,Willow species,9
California,Huntington Beach,Wilson holly,1
California,Huntington Beach,Windmill palm,223
California,Huntington Beach,Wood leafed yellow long,9
California,Huntington Beach,Wooly senna,3
California,Huntington Beach,Xylosma,59
California,Huntington Beach,Yate,3
California,Huntington Beach,Yellow elder,2
California,Huntington Beach,Yew pine,126
California,Huntington Beach,not accessible stump,15
California,Irvine,Aleppo pine,2973
California,Irvine,Apricot,671
California,Irvine,Araucaria,44
California,Irvine,Australian willow,178
California,Irvine,Avocado,3
California,Irvine,Bailey acacia,14
California,Irvine,Benjamin fig,26
California,Irvine,Birch,10
California,Irvine,Black acacia,40
California,Irvine,Black poplar,193
California,Irvine,Blue gum eucalyptus,3948
California,Irvine,Brazilian pepper,370
California,Irvine,Brisbane box,3810
California,Irvine,Broadleaf deciduous large,22
California,Irvine,Broadleaf deciduous medium,424
California,Irvine,Broadleaf deciduous small,144
California,Irvine,Broadleaf evergreen large,1
California,Irvine,Broadleaf evergreen small,3
California,Irvine,Bronze loquat,134
California,Irvine,Brush cherry,16
California,Irvine,Cajeput,76
California,Irvine,California live oak coastal live oak,1570
